-9.763625860214233398e-01,-9.658881425857543945e-01,-4.651214182376861572e-01,3.078734874725341797e-01,7.452577352523803711e-02,2.112428694963455200e-01,-7.162919044494628906e-01,4.294939637184143066e-01,1.032904386520385742e+00,4.258780479431152344e-01
-1.015007853507995605e+00,-1.009478926658630371e+00,-4.915712177753448486e-01,3.232578635215759277e-01,5.819439888000488281e-02,2.083446234464645386e-01,-7.413359880447387695e-01,4.428606033325195312e-01,1.081057190895080566e+00,4.456703662872314453e-01
-7.575027942657470703e-01,-7.439334392547607422e-01,-3.115527927875518799e-01,2.197724580764770508e-01,1.450932323932647705e-01,2.423234432935714722e-01,-5.769128799438476562e-01,3.469546139240264893e-01,7.636237144470214844e-01,3.262589275836944580e-01
-9.803293943405151367e-01,-9.693883657455444336e-01,-4.682336151599884033e-01,3.097305893898010254e-01,7.346573472023010254e-02,2.099319100379943848e-01,-7.185220718383789062e-01,4.315437078475952148e-01,1.037422299385070801e+00,4.274600744247436523e-01
-9.437429904937744141e-01,-9.327656030654907227e-01,-4.445221722126007080e-01,2.949599027633666992e-01,8.669272065162658691e-02,2.132149338722229004e-01,-6.965702772140502930e-01,4.201426506042480469e-01,9.943737983703613281e-01,4.120869934558868408e-01
-9.737583398818969727e-01,-9.659912586212158203e-01,-4.633839428424835205e-01,3.068823218345642090e-01,7.348716259002685547e-02,2.127913832664489746e-01,-7.150779962539672852e-01,4.284038543701171875e-01,1.030687451362609863e+00,4.263250827789306641e-01
-9.038790464401245117e-01,-8.996294736862182617e-01,-4.120520055294036865e-01,2.778072357177734375e-01,9.214922785758972168e-02,2.263153642416000366e-01,-6.710683703422546387e-01,3.994312584400177002e-01,9.444426298141479492e-01,3.963898122310638428e-01
-8.622394800186157227e-01,-8.509331941604614258e-01,-3.868128657341003418e-01,2.624247670173645020e-01,1.129145026206970215e-01,2.254303693771362305e-01,-6.446130871772766113e-01,3.888149261474609375e-01,8.943517208099365234e-01,3.756210505962371826e-01
-9.948645830154418945e-01,-9.851582050323486328e-01,-4.818684756755828857e-01,3.157451748847961426e-01,7.004520297050476074e-02,2.053010165691375732e-01,-7.295948863029479980e-01,4.405691623687744141e-01,1.058754086494445801e+00,4.360336065292358398e-01
-8.731800317764282227e-01,-8.632446527481079102e-01,-3.928906917572021484e-01,2.666635513305664062e-01,1.074668616056442261e-01,2.264963388442993164e-01,-6.508874893188476562e-01,3.910401165485382080e-01,9.074786901473999023e-01,3.803983330726623535e-01
-1.053032040596008301e+00,-1.050125122070312500e+00,-5.207190513610839844e-01,3.383656144142150879e-01,4.720222949981689453e-02,2.010284066200256348e-01,-7.681568264961242676e-01,4.597115814685821533e-01,1.130762338638305664e+00,4.658256173133850098e-01
-9.385701417922973633e-01,-9.294134378433227539e-01,-4.388999342918395996e-01,2.922978997230529785e-01,8.643203973770141602e-02,2.163693010807037354e-01,-6.933109760284423828e-01,4.159015417098999023e-01,9.870803356170654297e-01,4.102430641651153564e-01
-9.161707162857055664e-01,-9.044121503829956055e-01,-4.252321422100067139e-01,2.844887971878051758e-01,9.584376215934753418e-02,2.172387838363647461e-01,-6.782820820808410645e-01,4.098997116088867188e-01,9.607135057449340820e-01,3.992492556571960449e-01
-1.182777643203735352e+00,-1.176049828529357910e+00,-6.054225564002990723e-01,3.888096809387207031e-01,2.679228782653808594e-03,1.860927343368530273e-01,-8.463726043701171875e-01,5.025631189346313477e-01,1.283351182937622070e+00,5.178481340408325195e-01
-6.818532347679138184e-01,-6.708976030349731445e-01,-2.583163380622863770e-01,1.886072903871536255e-01,1.672082096338272095e-01,2.552596330642700195e-01,-5.302197337150573730e-01,3.174361586570739746e-01,6.722071766853332520e-01,2.939971685409545898e-01
-9.163351058959960938e-01,-9.065349102020263672e-01,-4.238853454589843750e-01,2.838133871555328369e-01,9.315711259841918945e-02,2.198398709297180176e-01,-6.788067817687988281e-01,4.072620868682861328e-01,9.603296518325805664e-01,3.998420238494873047e-01
-8.489573001861572266e-01,-8.353167772293090820e-01,-3.766780793666839600e-01,2.570924460887908936e-01,1.166820675134658813e-01,2.278978824615478516e-01,-6.348189115524291992e-01,3.824892640113830566e-01,8.762375116348266602e-01,3.673958182334899902e-01
-9.395284652709960938e-01,-9.337978363037109375e-01,-4.426248371601104736e-01,2.932977676391601562e-01,8.386257290840148926e-02,2.154359072446823120e-01,-6.949872970581054688e-01,4.187952876091003418e-01,9.913390874862670898e-01,4.134056568145751953e-01
-8.427708148956298828e-01,-8.306852579116821289e-01,-3.717179298400878906e-01,2.539710402488708496e-01,1.175282299518585205e-01,2.297986894845962524e-01,-6.315608024597167969e-01,3.793969750404357910e-01,8.686966896057128906e-01,3.654161095619201660e-01
-9.085904359817504883e-01,-8.974345922470092773e-01,-4.194257855415344238e-01,2.807684838771820068e-01,9.732651710510253906e-02,2.190117985010147095e-01,-6.738292574882507324e-01,4.063636064529418945e-01,9.509696960449218750e-01,3.959067761898040771e-01
-9.524780511856079102e-01,-9.458746910095214844e-01,-4.481543600559234619e-01,2.976950407028198242e-01,7.983586192131042480e-02,2.162573784589767456e-01,-7.025623917579650879e-01,4.199517369270324707e-01,1.004605531692504883e+00,4.177080392837524414e-01
-8.677698373794555664e-01,-8.563371896743774414e-01,-3.897764086723327637e-01,2.641358673572540283e-01,1.100627332925796509e-01,2.255317866802215576e-01,-6.477936506271362305e-01,3.898428082466125488e-01,8.999712467193603516e-01,3.773376941680908203e-01
-9.959578514099121094e-01,-9.844826459884643555e-01,-4.808659553527832031e-01,3.164390921592712402e-01,6.917586922645568848e-02,2.060220241546630859e-01,-7.283289432525634766e-01,4.395349621772766113e-01,1.057549953460693359e+00,4.344301223754882812e-01
-7.600491046905517578e-01,-7.498589754104614258e-01,-3.132559359073638916e-01,2.203912287950515747e-01,1.429981738328933716e-01,2.430782318115234375e-01,-5.800249576568603516e-01,3.474766016006469727e-01,7.681188583374023438e-01,3.298657536506652832e-01
-7.135024070739746094e-01,-7.013543248176574707e-01,-2.802657783031463623e-01,2.013615816831588745e-01,1.576849669218063354e-01,2.499951720237731934e-01,-5.501515865325927734e-01,3.288892507553100586e-01,7.097919583320617676e-01,3.074841499328613281e-01
-1.020281672477722168e+00,-1.012000322341918945e+00,-4.929327964782714844e-01,3.249168992042541504e-01,5.704846978187561035e-02,2.082317173480987549e-01,-7.430297732353210449e-01,4.430936574935913086e-01,1.084588646888732910e+00,4.452570080757141113e-01
-1.060223221778869629e+00,-1.057294011116027832e+00,-5.235993862152099609e-01,3.409757018089294434e-01,4.351463913917541504e-02,2.019289433956146240e-01,-7.715716958045959473e-01,4.601959586143493652e-01,1.137817144393920898e+00,4.679969549179077148e-01
-9.171458482742309570e-01,-9.130202531814575195e-01,-4.209283888339996338e-01,2.832854688167572021e-01,8.792197704315185547e-02,2.251550257205963135e-01,-6.795974969863891602e-01,4.033814668655395508e-01,9.606808423995971680e-01,4.024403691291809082e-01
-9.497768878936767578e-01,-9.419016838073730469e-01,-4.498164355754852295e-01,2.974512279033660889e-01,8.295825123786926270e-02,2.130315750837326050e-01,-7.015430927276611328e-01,4.228752553462982178e-01,1.003529310226440430e+00,4.170076549053192139e-01
-8.714293241500854492e-01,-8.641208410263061523e-01,-3.950690329074859619e-01,2.658976316452026367e-01,1.070799529552459717e-01,2.249373793601989746e-01,-6.519870758056640625e-01,3.931581974029541016e-01,9.081755876541137695e-01,3.823500871658325195e-01
-1.075446128845214844e+00,-1.064027070999145508e+00,-5.397452116012573242e-01,3.487156033515930176e-01,4.781991243362426758e-02,1.907284259796142578e-01,-7.809714078903198242e-01,4.733714759349822998e-01,1.158006072044372559e+00,4.719689488410949707e-01
-8.987987041473388672e-01,-8.910876512527465820e-01,-4.121448695659637451e-01,2.761058211326599121e-01,9.778055548667907715e-02,2.225103080272674561e-01,-6.690654754638671875e-01,4.010630249977111816e-01,9.399147033691406250e-01,3.935748338699340820e-01
-8.835994005203247070e-01,-8.788609504699707031e-01,-3.982006907463073730e-01,2.697087228298187256e-01,9.811842441558837891e-02,2.293931990861892700e-01,-6.582658290863037109e-01,3.913957476615905762e-01,9.194579124450683594e-01,3.869907855987548828e-01
-9.311646223068237305e-01,-9.242173433303833008e-01,-4.331073462963104248e-01,2.891880869865417480e-01,8.724507689476013184e-02,2.193592935800552368e-01,-6.888771057128906250e-01,4.121196866035461426e-01,9.788931608200073242e-01,4.080077409744262695e-01
-8.294013738632202148e-01,-8.201986551284790039e-01,-3.626472949981689453e-01,2.485153824090957642e-01,1.205227971076965332e-01,2.326442748308181763e-01,-6.243036389350891113e-01,3.742074966430664062e-01,8.537213802337646484e-01,3.616342246532440186e-01
-1.090578913688659668e+00,-1.081437945365905762e+00,-5.459222197532653809e-01,3.543796539306640625e-01,3.850874304771423340e-02,1.933992058038711548e-01,-7.887476682662963867e-01,4.741246998310089111e-01,1.173267245292663574e+00,4.781457185745239258e-01
