10	71500	3.0709968
10	17159	2.5711308
10	73948	2.4471881
10	58735	2.2985997
10	20743	2.2446964
10	20153	2.2286458
10	7294	2.1352098
10	104024	2.0192773
10	50826	1.9940284
10	19291	1.9724365
10	91680	1.9645647
10	46238	1.9320004
10	27910	1.9014809
10	69353	1.8304939
10	43406	1.8195579
10	55883	1.7792429
10	58455	1.7762573
10	101682	1.7663971
10	51024	1.7659994
10	58437	1.7607889
10	101382	1.7489953
10	29930	1.7488025
10	107137	1.748014
10	11948	1.7465539
10	42452	1.7321539
10	90812	1.7313824
10	93922	1.723482
10	97873	1.7217019
10	1545	1.7193522
10	22153	1.7135016
10	107047	1.7126906
10	51790	1.7005885
10	3888	1.6995617
10	69845	1.6912055
10	13406	1.6820267
10	82080	1.6757476
10	77492	1.6712899
10	89673	1.6684301
10	70172	1.6583314
10	45367	1.6562052
10	58384	1.6498251
10	62832	1.6302717
10	22409	1.621209
10	17637	1.6181849
10	34215	1.6123753
10	22710	1.6116205
10	77597	1.6057435
10	53628	1.5974202
10	57455	1.5818251
10	65363	1.5618873
100	5327	5.1452365
100	48199	5.01945
100	65657	4.9134645
100	76482	4.9042025
100	35376	4.899607
100	69822	4.62837
100	44138	4.622477
100	73363	4.545026
100	101534	4.511865
100	77872	4.322399
100	27806	4.110258
100	48684	4.0547814
100	61563	4.0088997
100	23346	4.006459
100	69208	4.0000367
100	60224	3.949549
100	74670	3.9166243
100	2365	3.7738938
100	82363	3.7498417
100	7076	3.729389
100	26848	3.6944327
100	18234	3.64861
100	13169	3.5979779
100	25093	3.448032
100	8956	3.3828485
100	71403	3.337126
100	62832	3.3237977
100	68965	3.3109362
100	54822	3.2921622
100	104024	3.2535655
100	105766	3.1927087
100	96363	3.1785078
100	24833	3.1659079
100	72701	3.1286817
100	66161	3.0902917
100	70994	3.0871704
100	104400	3.0689697
100	76994	3.0689366
100	19921	3.0594542
100	74177	3.020445
100	53951	3.0058002
100	10668	2.9913409
100	44519	2.9741879
100	3269	2.9739802
100	78066	2.9514775
100	42979	2.9367263
100	50254	2.9129074
100	90151	2.8983223
100	7580	2.8968306
100	44468	2.8959842
101	107294	0.0
101	35826	0.0
101	35855	0.0
101	35853	0.0
101	35847	0.0
101	35845	0.0
101	35843	0.0
101	35842	0.0
101	35841	0.0
101	35836	0.0
101	35835	0.0
101	35827	0.0
101	35822	0.0
101	35906	0.0
101	35821	0.0
101	35809	0.0
101	35808	0.0
101	35912	0.0
101	35703	0.0
101	35798	0.0
101	35732	0.0
101	35733	0.0
101	35730	0.0
101	35736	0.0
101	35856	0.0
101	35857	0.0
101	35858	0.0
101	35860	0.0
101	35905	0.0
101	35904	0.0
101	35901	0.0
101	35898	0.0
101	35896	0.0
101	35893	0.0
101	35892	0.0
101	35890	0.0
101	35889	0.0
101	35888	0.0
101	35887	0.0
101	35886	0.0
101	35881	0.0
101	35879	0.0
101	35877	0.0
101	35876	0.0
101	35874	0.0
101	35872	0.0
101	35867	0.0
101	35866	0.0
101	35863	0.0
101	35746	0.0
103	34488	3.8330522
103	71403	3.3739145
103	49817	3.2614245
103	20449	3.2344563
103	101087	3.1777756
103	90151	2.94628
103	61563	2.874848
103	68597	2.8681114
103	41547	2.8608015
103	72701	2.8155673
103	65657	2.683945
103	47044	2.6348631
103	62832	2.6287034
103	17473	2.5702422
103	36492	2.4206066
103	10668	2.41207
103	45595	2.348698
103	101534	2.3239465
103	2346	2.2818952
103	63507	2.2693453
103	26599	2.242333
103	101651	2.2375968
103	76994	2.221629
103	22517	2.2104805
103	73363	2.2034009
103	31421	2.1834564
103	90832	2.165277
103	5552	2.1562467
103	85292	2.1481462
103	54822	2.1104538
103	100987	2.0868263
103	5750	2.0671563
103	59290	2.0618308
103	56494	2.0496483
103	101261	2.0397058
103	31598	2.034427
103	25515	2.0271382
103	55883	2.0181158
103	38952	2.0000846
103	3423	1.9901066
103	5977	1.946481
103	76843	1.9375081
103	102584	1.9246644
103	24824	1.924113
103	55753	1.8947691
103	79700	1.888525
103	61579	1.8884314
103	14611	1.8852125
103	78066	1.8839667
103	77872	1.8838212
105	64669	5.1896615
105	85598	4.610794
105	7076	4.463635
105	7935	4.1282287
105	20793	3.9560764
105	75506	3.895595
105	90936	3.6899478
105	7749	3.6446645
105	2365	3.5583453
105	103850	3.5465705
105	44573	3.4323876
105	38237	3.4103143
105	31860	3.4074342
105	91269	3.3592508
105	50737	3.237301
105	38377	3.2003665
105	578	3.153474
105	79436	3.1373572
105	31272	3.1345925
105	37054	3.1046135
105	9554	3.0983758
105	25756	3.0965943
105	65909	3.0557606
105	13769	3.041742
105	85622	2.9507809
105	92128	2.9433813
105	74296	2.9093852
105	87066	2.881287
105	42969	2.8665922
105	52456	2.846139
105	68924	2.8170938
105	37051	2.7511687
105	41122	2.734813
105	72764	2.726797
105	2194	2.7248147
105	39466	2.7224267
105	15050	2.6632907
105	50588	2.6621566
105	74522	2.6585329
105	91063	2.6491466
105	104751	2.6381729
105	20449	2.627831
105	24131	2.5884624
105	78889	2.5617342
105	84952	2.5495796
105	85944	2.4905152
105	81094	2.4759417
105	60224	2.4642296
105	58163	2.4408393
105	89313	2.4326158
106	103509	3.3643396
106	55567	2.2227526
106	19616	2.1479595
106	98786	2.0478175
106	74177	2.0314567
106	51790	2.0103562
106	90832	1.9221348
106	57671	1.9178796
106	831	1.874645
106	20449	1.869354
106	11002	1.8221779
106	35016	1.8065869
106	34488	1.7735527
106	47044	1.7521358
106	17967	1.7520478
106	94812	1.7235016
106	18234	1.6882918
106	101534	1.6866298
106	25093	1.6689909
106	32782	1.6482637
106	74286	1.6277372
106	82117	1.6272258
106	41560	1.6082389
106	97139	1.5806162
106	105009	1.4855618
106	85598	1.445724
106	28321	1.4418948
106	82018	1.4383761
106	88374	1.4234977
106	15050	1.4191011
106	59003	1.408288
106	46007	1.400814
106	42206	1.3284197
106	100518	1.3236175
106	37614	1.3086212
106	20199	1.3078
106	44990	1.3069481
106	31236	1.3055604
106	64669	1.3001547
106	42969	1.2746787
106	32570	1.2720475
106	91079	1.2675185
106	41547	1.2664558
106	70236	1.2664298
106	45595	1.2554998
106	38149	1.2537682
106	7749	1.2523414
106	69181	1.2376351
106	86659	1.2285724
106	38127	1.2169807
107	22248	2.7926602
107	69812	2.3139246
107	3098	2.0874202
107	38237	1.9080472
107	53332	1.8364403
107	59631	1.8298413
107	62870	1.8243504
107	11906	1.8231722
107	74177	1.7967489
107	49361	1.7911477
107	3487	1.769295
107	81271	1.7691
107	45595	1.7626903
107	64215	1.7425038
107	5977	1.7412059
107	107243	1.7355933
107	71720	1.6700001
107	79080	1.5822775
107	74731	1.57318
107	7492	1.5491011
107	21398	1.5458937
107	72842	1.5245808
107	77220	1.5140251
107	43661	1.4903034
107	98910	1.4886637
107	85598	1.4778954
107	92931	1.4554689
107	84261	1.4553561
107	65657	1.4471947
107	49170	1.4095464
107	94356	1.4073331
107	34343	1.3984075
107	72227	1.3934379
107	49714	1.3928287
107	76994	1.3908051
107	50889	1.3735974
107	65299	1.3311758
107	82117	1.3213608
107	27166	1.3202573
107	34846	1.3143709
107	43423	1.3123009
107	87123	1.2980824
107	98033	1.2977103
107	98543	1.2970133
107	76993	1.2938662
107	30481	1.2892022
107	80637	1.2846774
107	105471	1.2795383
107	92128	1.2743435
107	28252	1.268403
108	70172	46.47538
108	55298	46.0977
108	74177	42.36224
108	85622	42.1924
108	104751	35.16421
108	20449	34.43387
108	39466	33.20555
108	85292	31.96767
108	95122	30.776615
108	67009	30.666306
108	58879	29.717941
108	7749	28.458261
108	310	28.061697
108	74670	27.198845
108	34215	25.3622
108	67162	24.67404
108	80721	24.477478
108	70994	24.225153
108	47108	23.826208
108	40943	23.825346
108	17473	23.733929
108	31860	23.697744
108	77149	23.67879
108	45595	23.630566
108	46238	22.830824
108	5130	22.748386
108	60236	22.57477
108	76482	22.41433
108	48653	22.135742
108	68924	21.808632
108	90099	21.676113
108	91929	21.672955
108	102485	21.645557
108	32408	21.252575
108	21237	21.244135
108	37545	20.428488
108	88598	20.169912
108	48684	20.015718
108	20051	19.83989
108	9772	19.821184
108	62337	19.807867
108	27808	19.781494
108	33193	19.520937
108	69822	19.43893
108	97139	19.420979
108	82685	19.198206
108	79700	18.976042
108	13169	18.947548
108	77597	18.869493
108	81393	18.715588
109	3487	9.955962
109	102975	9.746546
109	4565	9.722542
109	2346	9.40201
109	46990	8.938036
109	95122	8.85992
109	19437	8.799529
109	102560	8.5564165
109	77564	8.245007
109	83442	8.234223
109	15604	8.164208
109	55883	7.8075895
109	59754	7.7274356
109	44198	7.628704
109	52907	7.5902166
109	77597	7.582743
109	43661	7.545906
109	10192	7.452488
109	7294	7.432038
109	81542	7.347872
109	89394	7.3251543
109	95564	7.15788
109	67162	7.156946
109	71403	7.1016297
109	33760	7.081201
109	78626	7.041043
109	65657	7.008014
109	34488	6.9760838
109	73002	6.9012938
109	94470	6.8135653
109	67009	6.7709184
109	25711	6.7216883
109	15050	6.596464
109	38237	6.539296
109	30821	6.482438
109	95132	6.3743734
109	42452	6.332324
109	39466	6.282855
109	55567	6.2412806
109	44468	6.2074857
109	82964	6.196225
109	69806	6.18724
109	22746	6.182746
109	20449	6.136899
109	46238	5.9984927
109	74177	5.988566
109	942	5.9857507
109	52368	5.945991
109	72236	5.906238
109	62508	5.889779
11	58163	3.7748709
11	36738	3.284947
11	58735	3.2793877
11	43177	2.9562411
11	20793	2.938967
11	73881	2.8235788
11	53528	2.8079724
11	79436	2.7857208
11	74296	2.7827973
11	43271	2.6711698
11	76371	2.6624994
11	70461	2.577911
11	6762	2.540262
11	102820	2.51849
11	101682	2.4654515
11	76234	2.3842835
11	50884	2.347936
11	105714	2.3248699
