10	91680	19.076181
10	7069	18.91545
10	104024	17.428156
10	77597	15.369628
10	7294	14.6459875
10	69030	13.908714
10	71500	13.784273
10	34164	13.676677
10	89622	13.657591
10	17159	13.054427
10	19437	12.903698
10	29262	12.840009
10	72236	12.595383
10	98210	12.292789
10	77048	12.070103
10	13406	12.035967
10	43406	11.87392
10	29930	11.789103
10	11948	11.251465
10	58437	11.183087
10	20153	10.956785
10	53951	10.932463
10	107137	10.664575
10	10192	10.593356
10	87152	10.473617
10	89673	10.4584875
10	33447	10.455505
10	101682	10.290177
10	67380	10.239598
10	94812	9.984635
10	29232	9.859638
10	3888	9.801633
10	37992	9.71695
10	50826	9.581357
10	82964	9.469996
10	27910	9.415141
10	67036	9.205127
10	69181	9.15716
10	3302	9.099524
10	74888	8.967766
10	100811	8.9247875
10	102660	8.897464
10	68924	8.849424
10	69353	8.840574
10	82080	8.731262
10	86202	8.648287
10	11993	8.608819
10	85598	8.564379
10	20051	8.485383
10	15050	8.476267
100	69822	35.595627
100	13169	33.756645
100	44468	32.543682
100	96363	32.179085
100	76482	31.618332
100	65657	31.594522
100	74177	30.187769
100	101534	29.60416
100	58879	29.411774
100	77048	29.300753
100	77872	29.146156
100	101261	29.048336
100	62337	29.04161
100	35376	28.56795
100	98786	28.303398
100	70994	27.998417
100	77500	27.225082
100	85622	27.107065
100	71403	26.442734
100	43740	26.439125
100	59003	26.350725
100	69208	26.208477
100	60224	25.99844
100	13706	25.612354
100	22905	25.55822
100	61563	25.416437
100	86250	25.404846
100	62832	25.34299
100	82363	24.84519
100	97139	24.573338
100	72701	24.499588
100	55550	24.415504
100	46990	24.376091
100	19100	23.574581
100	58735	23.080606
100	26599	22.714666
100	55883	22.640806
100	38952	22.457188
100	2365	22.451405
100	7492	22.444736
100	7076	22.41046
100	63568	22.373745
100	74670	22.298058
100	78066	21.84662
100	48199	21.626532
100	31421	21.558094
100	66369	21.331997
100	89762	21.236164
100	66769	21.15507
100	64481	21.079664
101	60445	4.5981064
101	69806	4.580304
101	41353	4.32887
101	7492	4.255461
101	42243	3.94997
101	61866	3.5810962
101	60578	3.5452852
101	61579	3.4715242
101	6368	3.4591837
101	49125	3.2504437
101	107120	3.2477255
