0,1,2,3,4,5,6,7,8,9
0.0494739681369784,-0.013600228977408715,0.06563549221472255,0.15170750811411243,-0.024040528346570045,-0.02427212198076399,0.15752522138167646,0.07792963105907419,-0.04758157922543052,0.054255253505023124
-0.04553202929284852,-0.04563005340751547,0.024980470257234343,-0.19262420106614248,-0.1711511011814966,-0.058160476568216636,-0.10150158120017937,0.031510478228693434,-0.09059046134599273,-0.14236125760123097
0.1463228798360186,-0.02218256718080733,0.0059675067625138516,-0.14256914085007502,-0.05349703926689053,0.012083308160048172,-0.11509551424046831,0.03800672765610545,-0.05930624793825583,-0.030398128598674246
-0.06102357177101337,0.18605076588967326,-0.0015689797163681556,-0.10592454057638205,0.07965305934060608,-0.12493789645754073,0.02095850099749741,-0.1959329027582942,-0.12916971087567405,0.01908852529804951
0.07356244702860565,0.017175676685405213,-0.009907588071220238,-0.029830162549066706,-0.14744210668254415,-0.07175277321435364,-0.04744254948853882,0.10552307107197294,0.03585979699843985,-0.1755020484263445
0.0321263777835232,-0.03805048723580841,-0.06857636286750238,0.06162991666708256,0.10234660926387763,0.09303678769705927,-0.08474983976207412,-0.03265279630090006,0.032215140342010985,0.09855866331935995
-0.04887668409241414,-0.017288508720167996,-0.1089601799260375,-0.11895929803762292,0.07841180610291931,0.1348146626757412,-0.0076507797479041535,0.10072116364913294,0.038714157638741704,-0.06373916299501456
0.036048072835413926,0.15335865973765428,-0.0029380984977199756,0.15503854347449914,-0.2616356665879238,0.081634097815047,0.010484914198599489,-0.029247557481591278,0.009708019597553075,-0.1979840328641843
-0.021091121806616656,0.0353393290265684,0.14817315403467007,-0.051123538383838533,-0.08151106319767505,-0.05008793475889747,0.09082256460549261,0.03267337125895941,-0.05392816049793768,0.05118997078492481
0.010459622296842863,0.09827676791307148,-0.06944287689462002,-0.03400754030933744,-0.03881808881269447,-0.14698991265953995,0.02929548886406614,0.026297956230378765,0.0014006060882189115,-0.023200896735635534
-0.13983804738381098,-0.043253075541841775,-0.03412931088549172,-0.07949453204447018,-0.016157385823528433,0.03987609510678809,0.1884269091975845,0.018013938012202885,0.025423722903557766,-0.006406047740581408
-0.19205051924940142,-0.00299826185155059,0.0028956536035261576,0.24153896090083288,-0.021638105034339813,0.03150745160782124,-0.0016434708815108031,-0.11906645091825985,0.11704154427302003,0.0739361693872787
0.08004302660864264,-0.09055167736112889,0.14186705644497277,-0.14129789627338354,0.05925644605406689,0.21877896861882043,-0.09933297124599653,-0.055941468846375256,0.008569412948894559,-0.05078916152270619
-0.15442462955267766,0.005456111496137557,-0.1081434655399294,0.04649545381176949,-0.09211307287406668,0.15426362992459874,-0.07963587271966137,-0.03237112635202699,0.08433856554872166,-0.12440324322775571
0.023963235977136482,0.129653133736782,-0.1605173062746823,0.017532135920482212,0.02665582119933792,0.07862578357892164,-0.12303242177140822,-0.13148596634528326,0.05157228889970433,0.02978929706289526
0.02659936405857769,0.03405298349383177,-0.07041234837324935,0.02300349040353289,0.030374945657235787,-0.070142740135318,0.1862045498295149,0.04627581433629727,-0.118177342812743,0.0639252484165103
-0.09569392357286782,0.07711007644874462,0.1161520947764772,-0.08320019340148258,0.0967592376043786,0.0411565217287621,0.08272116823511817,0.19091101244888023,-0.025432951642936266,-0.07377017249171217
-0.08929257376527097,-0.08228421097904676,-0.008506868836212097,0.032973318237663495,0.028727135881004194,0.08316169631894778,0.00045003294606122226,0.14571936654764228,-0.026301643716546298,0.2714811915366012
0.06293174489235065,-0.08440775128011073,-0.10651282185633786,0.048584175575508995,-0.022780143284411778,0.07113762340235627,0.04518824612339512,-0.007152942584183752,-0.08492428701002619,-0.15140723902393136
-0.04482712321552578,0.08559573391793225,0.021116723754741495,-0.12635730440859616,0.017630026413103184,0.04169166216805035,-0.08987970175365927,0.017476321259614812,0.0036037878410549434,-0.1125952033560738
0.03556328624661554,0.057072079871769855,0.10630865774227091,0.10505850822458364,-0.13893142470681724,-0.09145409204803337,0.05105696699000171,0.04970712532570278,0.05190462599772967,0.385520657427173
0.05682688571186679,0.11410072119246786,0.09421718387921892,0.06486230742595998,-0.03136061698485599,0.0759352218971768,-0.07672283078028805,-0.02296826406836105,-0.04730076177974114,0.007272216980880171
0.23244706839090346,-0.18622668039319906,0.06776665998449856,-0.1610366198872418,-0.047447876310132704,0.10888071072641765,0.005727072831334709,-0.10730536688651571,-0.07199171076889986,0.0672444486064332
-0.07267480405823619,0.021909130637652735,0.0037911068390533596,-0.06756684668393488,0.2150616913391647,0.06182444406868484,-0.20101613245932878,0.020777566282692478,-0.06636240338349618,0.08420152181278279
-0.07937986161072955,-0.011601235292994122,0.05312429670894253,0.08591602499676164,-0.11918696040495137,-0.03306716471350111,-0.048304502206077245,-0.06566642287600932,0.17583216598700202,0.043329037274838895
-0.1257755385520563,0.09428810458716874,0.2116256365304837,0.10188716126161727,-0.15181172773666574,-0.04801352980846699,0.12702786585186407,-0.07077504482755322,0.045564138331467954,0.0775170937664946
-0.09129952147418993,-0.006064727634637312,-0.3235879356983541,-0.10280585863190017,-0.024408560372580143,-0.1245839731844169,0.16177724401551954,-0.14221563403077897,-0.04357541094665543,0.013652053478307507
0.14474547839872298,-0.14506407347572234,0.11641457136427587,-0.0001655744321783293,-0.09723733304315504,0.04530153328540429,0.020201510504535124,-0.05896544985152375,0.007671165600708253,-0.04056060456973744
0.009261832770922476,0.06530367128972354,0.1592505142284046,-0.12528433122763777,0.2099292319056321,-0.19683410492527775,-0.017351527912697638,0.05929885655667525,0.029187699858954058,-0.06142222851794767
-0.019645720185158387,-0.048652044828010915,-0.058904837011180246,0.08438602643704973,0.03641335618521771,-0.07038799173288598,0.08774149178699603,0.030966043074053234,0.08154449155928141,0.06290485736079005
-0.08292645852164156,-0.05361887812793518,0.07231872517609686,0.059970114919776274,-0.0028326767632517545,0.012484478857772926,0.12880889105423496,-0.05974511175678355,0.055684000763055616,-0.018262512327150662
-0.021745551652070427,0.10964470732184631,0.08314033297014357,0.07890991552551434,0.13166972804472046,0.00042115329915850484,0.06776145848860503,-0.03116422213347534,0.030808200223031153,-0.01372762585599749
0.010973641412649672,0.05923375625770812,-0.08155178676954974,0.2098334190487022,-0.10101135107315906,-0.1215157506672753,0.11440449968073754,0.07981720411832317,0.06243795410749257,0.06508510375325316
-0.0002853948987506383,-0.0899260103530568,0.006975165939365916,-0.06672286481051105,0.09751419301598539,-0.014863862690682607,-0.08253401767903255,-0.03284834322545198,0.04085462728618924,-0.05587110904260403
-0.0820714222268468,0.02344916979743603,0.02474610560669057,-0.05075702992615791,-0.049003765151685696,0.02266752282770496,-0.14410845195086244,-0.14172082216312354,-0.07124279419284497,-0.0219434544916394
0.03262636930235971,0.14618683198281557,0.08665015704888217,-0.016852636015361563,-0.0016362142813248783,-0.10006801457644247,-0.00205541033372257,-0.028691589455560468,0.03200741222293917,-0.08348115677916576
0.051842373967000935,0.15349619298745584,-0.009345450719175682,0.04001703424491037,0.06881344001697919,-0.04016277199891508,0.02149027104263635,0.0025286556022243102,0.010227036815259266,-0.07738846075723327
0.0016684702413024431,0.04935538121390887,0.14369474354807454,0.0966468189653464,0.21413861611382445,-0.07468427112572645,0.08591898202201505,0.01876366574747987,0.21829785084021575,-0.08184276253250106
-0.08360669520754618,-0.06051318315464202,-0.2105298878140781,-0.051058789905471205,-0.07564233290493001,0.014988687616262349,0.03376692469272034,0.18728973378971475,0.09603967182847133,-0.05650929535457091
-0.08826870649792015,0.05088154756035631,-0.13127540945694532,0.1825386707340621,0.11837446824793302,-0.045390131059188626,-0.16999191788175824,0.13415523617896005,-0.012860254898757861,0.1231314480800321
-0.15755142385927223,-0.05930438095361235,0.001222637750005089,0.005059787861910002,-0.045968141718763005,0.06215684713414424,-0.10526097011970957,-0.016748112766501292,0.011602525053912372,0.05235070761258682
0.07222916908382984,-0.11209036715288372,-0.15253627621666815,0.12686607822462984,0.03256216101211845,-0.07535287603877265,0.15485093065257136,0.013513094048979424,0.11763166698824387,0.00644780814120287
0.2062691824421949,0.1744129090230255,-0.02143453598366376,0.09580097176016333,0.0626717067665229,0.14065983111751504,-0.0958969665501441,0.07064727248416039,0.10354439150488852,-0.1760348086572199
-0.11733219393360306,-0.20365021529254315,-0.028895057502516,0.07102802197244427,0.14969769058948787,0.008450338916992088,0.16242145486072188,-0.13711352306729085,-0.17023145562996492,-0.004872190689875427
0.03865752676740399,-0.0034106681254211955,-0.20591388197808952,-0.007905870058902269,-0.13186540650710887,0.06809764256748893,0.03568002458546858,-0.0950590250389358,-0.05230037941357897,-0.10578250618636387
-0.008899151940709112,0.09440972037277506,-0.09904194544723567,0.048206905420144996,-0.052210214972501244,-0.08070989995841452,-0.011118044340552143,-0.10413010985504946,-0.05712976078385703,-0.11911655278027511
0.19770430787924034,0.0026337130283665107,-0.0700396453519334,0.021250077160471535,-0.011691792342593559,-0.019956968849713826,0.06060936670911662,0.07391113515300458,-0.05203882144235519,-0.057785163302188705
-0.02516659551987094,-0.2305039102412776,-0.15140833535657341,0.13588133528369317,0.1639365631974079,-0.025491734318580324,0.057282284071957,0.0305907373708692,0.30730579736522745,0.11062323746735356
-0.01174930868041244,-0.09524390185131328,-0.15957335907555456,0.01938188017444224,-0.07681408416054458,-0.1420920880900983,-0.06591038186477875,-0.10822009378883721,0.1694546524420739,0.08899111809217357
0.00030025478479354614,0.14926140799681456,0.005465300669125442,-0.08644907415721195,0.15138033175201504,0.053162637068898434,-0.10368215187883041,-0.020416232082698715,-0.08683262272634382,-0.13594421809613066
0.09294456790996303,0.19011481988828216,-0.14011868150890805,0.05710963702775812,-0.06663433546028483,-0.04864746896038621,-0.05916820601910022,-0.0872515202178147,0.004552143989198209,-0.08235639889259296
0.027541516076364875,-0.005185723670021234,-0.024719469208274628,-0.09142394426423123,-0.05845688708887259,0.0759518352185153,0.05026807320100523,-0.09698084719279702,0.010221000172943901,0.07484008453567238
-0.167099631277179,0.05459932757340162,-0.0664984264237863,0.057340847433210454,-0.07521624452589505,-0.18057002995749147,-0.1637034062703615,0.0061002321658669085,0.02740263452114646,-0.08947824273687718
0.06329945304689687,-0.1666818967449416,-0.004441125274265611,-0.12126878777270124,-0.06600943412915174,0.004500306128461166,-0.08713359865471222,-0.04005278930846757,0.09997434164385202,-0.0588392334270607
0.08469388988701854,-0.11346407417872663,0.054637159472886686,0.14509822285179594,-0.2429950792662549,-0.07989024755451968,0.055198012572867244,-0.019137804056805416,0.038365424087089865,-0.05938028250845962
0.009201485987726148,-0.01619715493624629,0.11619884971864335,0.023267112373094048,0.03343528210057211,-0.03963437866027297,-0.04942483876704819,-0.04332648090744715,0.038398210372497715,-0.041062270853331646
0.028587292222344043,0.2062794509708457,0.08795300825365945,-0.03365734532892652,0.12044081424709077,-0.041494556021975215,-0.20503727809596423,-0.09969844958013203,-0.18521125572408592,-0.03399033433917482
0.002487823596588855,0.1671395153801423,0.032160183860163304,-0.0211003934370006,0.08326905252403988,-0.22065417938293033,0.02409271611167684,0.07657354663185845,-0.1476263028127321,0.11461368438808504
0.032831158622755555,-0.0438900652543555,0.06408607311160235,0.22745783071075878,0.018525034163082748,0.02513279177606648,-0.04702322177420853,-0.08491850808752537,0.08408187573184603,-0.08673647536494625
0.007615147708963832,-0.04789094923008568,0.04878956702902175,0.033231313944757486,0.10338801148512243,-0.05003615120798072,-0.027886582869166687,-0.09882491898272422,-0.04744825056398045,0.037194642433077914
0.07446903474386643,-0.09255880345546555,0.08562334405981921,0.13870915945980894,0.03608820969297825,0.18565524478103726,-0.08145977593447255,-0.12521230556556245,-0.1786283594933923,0.14791883812234466
0.06358739310292515,-0.005577840562295539,0.026652582480708106,-0.1123263891249321,0.2447829652265288,0.013937864346499086,0.009959496225149174,0.07401652751107442,0.047060949987966456,0.023936205476293358
-0.07813562778392377,0.04559771660354464,0.18716170047902186,0.1347403026420641,0.15862352963366208,-0.05150720990889482,-0.10074395890836485,-0.01269233812231159,0.007160488650333575,0.11065865630143186
-0.1697276502427857,0.15365638380278712,-0.016378448111207245,-0.04228367159368047,-0.10259803866544029,-0.16729222316886572,0.08241484846978393,0.008449605479596578,-0.127334688396388,-0.12967409147965955
-0.033918876891445446,0.167855529367469,-0.025463819088587723,-0.15105807858624085,-0.02579344747787369,-0.027268021696935808,-0.2702958741244505,-0.0037216872342480485,-0.02247625199879093,0.06998007986300529
0.18505051644895745,0.11373964286272732,-0.02683814887975506,-0.1099594309156469,0.25743308661932546,0.005958458673638782,0.0013195493458818316,-0.0034407905584671952,0.01872716312377958,-0.013990214871852176
-0.056246045459700786,-0.05461294022514301,-0.0030169556126763866,-0.05617568414711755,-0.07007950791333535,0.009040458231114707,-0.024963773503651872,0.1523942094772883,-0.2644538951439851,0.10873268621098628
0.12599015663228647,-0.2064136867332964,-0.03369503051494722,-0.03673595579883973,-0.14261382414208063,-0.07780177318523897,-0.1117964498444893,0.17604255491513388,0.0939631251283355,0.12652745775148622
0.07178099571326331,-0.11432522949434891,-0.051675671928608814,0.05075319387606536,-0.1230422933404305,0.07304912126033915,-0.023794699305613898,-0.03795974367573815,0.0721848469839056,0.04527049777231352
-0.03286601993545381,0.11518123051594888,-0.10672500238707466,0.06150050181551593,0.05784416587001855,-0.03090457618921056,0.03106629384013503,-0.12405536981892233,0.09245350707148245,-0.018515460881009596
-0.05087903235300099,0.1057002362740982,-0.07084461365854373,-0.13920079492789508,-0.15624291829710218,0.059665611499018355,-0.12786248127449729,0.17508260884444524,-0.20747995453858892,0.1728012856999946
0.020450460806599204,-0.009866738156835423,-0.05583304304734005,0.03884911383569505,-0.0024562120570335707,0.11352681679788039,0.010642702333711548,0.01755164448657734,-0.03434662617917498,-0.006475848717776497
0.0317043676806047,-0.17257108556428885,-0.1358931271999481,0.07420979896257715,0.017191539941999283,-0.017539952065383085,0.0018841560172162357,0.03602254508392014,-0.053376091864487996,-0.07809027702065154
0.020606099196694976,-0.09829188299962321,0.03990866717732585,-0.16858329462331437,0.10540758347725379,0.04915478664941848,0.025464703473036993,0.09801264159762774,0.16824812421023766,0.10163966111924581
-0.18383126409609052,-0.1274822491080218,-0.06295776823085429,0.0018216905963814446,0.05174221941248406,-0.072419038029654,0.01934379503144348,-0.07800638089707469,-0.06148962486684559,-0.14011960385334532
-0.09190886425814859,-0.13493896792011184,-0.09656343309332105,0.1043830640904512,-0.09430112409715917,0.2630445354471342,0.04937221246423497,0.017230177409803465,-0.08546566147762746,0.07161343875917117
-0.05765807694535015,0.013982476035900302,0.25664361487555215,-0.00914991526933947,0.11528750449852089,-0.07158342840961962,-0.0049447105903948465,0.17803072810991888,-0.06386400435953991,0.18269204799332367
0.0707241603558645,-0.0566983865055787,0.06302115085722076,0.09844101889108507,0.06199633819682117,-0.1571821660394742,-0.07154886585480835,-0.02461223018830407,-0.00792703178392746,0.060996795828209244
0.016295803363604526,-0.13469564987600252,0.039272362144976584,0.06103726951354889,0.05902851015743185,0.10619884047849382,0.08643189694876183,0.04684388620037578,-0.008890274005946932,-0.1694703489667645
0.04153642037059616,0.02125585953517134,0.027328032618881146,-0.12951521299730748,-0.10916812936581245,0.10563442277323302,-0.004770894595969861,0.06915960330536997,0.0012464078591649301,0.0015532568498699353
0.09395763135513537,-0.0501786146606955,0.011919018728113922,-0.0476882022267816,-0.04491713291265808,-0.03152973901200028,0.02481523782443559,-0.048116417777320904,0.1280503883122955,-0.08948723190400441
-0.018925343879591473,-0.04497283207064922,0.14448361699986878,0.018894528157759997,0.10357619280269455,-0.14916252704844318,0.026964502027522447,0.08918300868587842,0.008784091297257164,0.10540939319099153
-0.050315202209775305,0.14096858786438934,0.23045652184586107,-0.03641329210195659,-0.04514790561152127,0.14381364643048167,0.15888524974041804,-0.052467636772027405,-0.042225306918099455,-0.028314868097426647
-0.13370273014786502,-0.09209127842983884,-0.09852103450900436,-0.07615907895656525,-0.0040638722938722,0.0229702692498837,0.15457515217873935,-0.1005371871296046,0.09866026077888419,-0.02105673874322229
-0.005136927976876985,0.0700379760937544,-0.1136469965430693,0.03840646024707208,0.01618830710490082,0.049065186987413474,0.026937600875895494,0.24641979006893938,-0.0641322928652445,-0.052525536708669975
-0.062188079342849326,-0.055587320614333295,-0.06595361640206308,0.11874830929359048,0.14496390389533853,-0.0569263732143852,-0.08423365507726306,0.04810194309772676,-0.05352389760780724,0.06426694127766523
0.01905794845259188,-0.15245668001305532,0.15295897811337275,0.17874850403024425,-0.06181326208518019,-0.0387075723862308,0.029604067413646615,0.032485000450140265,0.06719145171912554,0.1987751928145375
-0.01814735562830696,-0.08141219832080669,-0.1380875042835181,-0.07337478052573188,-0.0047990440435922285,0.17998039172526137,-0.05184496570174931,0.02285524063315577,-0.0014606944363709808,0.1179156756512859
0.2530431807389074,-0.053628995249749026,-0.04745060980786973,0.1056283362572048,0.06778351974048685,0.1855963718873872,0.059526848508833406,-0.03461039041633242,0.05926567755288202,0.11151810116600559
0.08187102600841763,0.05034555114715256,0.10805964453775838,0.11712870270400998,0.13940121488962867,0.06693536714657988,-0.017038715795645365,0.014180313054056648,0.11980376734937613,-0.08230555846887185
0.039809629895468594,-0.040633255625293976,0.003813777323364341,0.12900691516769372,0.019907353518806875,0.005390539632799989,-0.13570009056818502,0.07550904715495135,0.06314943730202986,0.21336985770890696
